Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1971","1971","kcal/capita/day","209","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1972","1972","kcal/capita/day","217","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1973","1973","kcal/capita/day","229","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1974","1974","kcal/capita/day","260","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1975","1975","kcal/capita/day","229","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1976","1976","kcal/capita/day","208","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1977","1977","kcal/capita/day","227","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1978","1978","kcal/capita/day","274","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1979","1979","kcal/capita/day","263","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1980","1980","kcal/capita/day","266","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1981","1981","kcal/capita/day","271","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1982","1982","kcal/capita/day","269","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1983","1983","kcal/capita/day","303","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1984","1984","kcal/capita/day","260","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1985","1985","kcal/capita/day","294","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1986","1986","kcal/capita/day","295","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1987","1987","kcal/capita/day","223","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1988","1988","kcal/capita/day","203","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1989","1989","kcal/capita/day","229","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1990","1990","kcal/capita/day","201","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1991","1991","kcal/capita/day","211","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1992","1992","kcal/capita/day","221","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1993","1993","kcal/capita/day","228","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1994","1994","kcal/capita/day","234","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1995","1995","kcal/capita/day","232","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1996","1996","kcal/capita/day","234","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1997","1997","kcal/capita/day","210","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1998","1998","kcal/capita/day","206","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1999","1999","kcal/capita/day","168","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2000","2000","kcal/capita/day","157","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2001","2001","kcal/capita/day","154","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2002","2002","kcal/capita/day","162","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2003","2003","kcal/capita/day","159","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2004","2004","kcal/capita/day","165","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2005","2005","kcal/capita/day","179","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2006","2006","kcal/capita/day","180","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2007","2007","kcal/capita/day","181","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2008","2008","kcal/capita/day","181","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2009","2009","kcal/capita/day","191","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2010","2010","kcal/capita/day","196","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2011","2011","kcal/capita/day","193","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2012","2012","kcal/capita/day","205","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","32","Cameroon","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2013","2013","kcal/capita/day","214","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1961","1961","kcal/capita/day","98","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1962","1962","kcal/capita/day","100","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1963","1963","kcal/capita/day","100","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1964","1964","kcal/capita/day","99","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1965","1965","kcal/capita/day","99","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1966","1966","kcal/capita/day","95","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1967","1967","kcal/capita/day","96","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1968","1968","kcal/capita/day","93","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1969","1969","kcal/capita/day","96","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1970","1970","kcal/capita/day","93","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1971","1971","kcal/capita/day","94","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1972","1972","kcal/capita/day","93","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1973","1973","kcal/capita/day","96","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1974","1974","kcal/capita/day","97","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1975","1975","kcal/capita/day","104","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1976","1976","kcal/capita/day","109","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1977","1977","kcal/capita/day","107","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1978","1978","kcal/capita/day","107","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1979","1979","kcal/capita/day","113","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1980","1980","kcal/capita/day","113","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1981","1981","kcal/capita/day","116","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1982","1982","kcal/capita/day","113","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1983","1983","kcal/capita/day","112","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1984","1984","kcal/capita/day","116","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1985","1985","kcal/capita/day","115","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1986","1986","kcal/capita/day","111","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1987","1987","kcal/capita/day","120","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1988","1988","kcal/capita/day","111","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1989","1989","kcal/capita/day","119","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1990","1990","kcal/capita/day","117","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1991","1991","kcal/capita/day","113","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1992","1992","kcal/capita/day","116","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1993","1993","kcal/capita/day","117","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1994","1994","kcal/capita/day","121","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1995","1995","kcal/capita/day","121","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1996","1996","kcal/capita/day","116","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1997","1997","kcal/capita/day","120","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1998","1998","kcal/capita/day","120","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1999","1999","kcal/capita/day","124","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2000","2000","kcal/capita/day","120","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2001","2001","kcal/capita/day","117","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2002","2002","kcal/capita/day","118","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2003","2003","kcal/capita/day","114","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2004","2004","kcal/capita/day","116","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2005","2005","kcal/capita/day","124","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2006","2006","kcal/capita/day","127","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2007","2007","kcal/capita/day","132","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2008","2008","kcal/capita/day","129","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2009","2009","kcal/capita/day","130","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2010","2010","kcal/capita/day","129","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2011","2011","kcal/capita/day","128","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2012","2012","kcal/capita/day","127","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","33","Canada","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2013","2013","kcal/capita/day","135","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1961","1961","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1962","1962","kcal/capita/day","79","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1963","1963","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1964","1964","kcal/capita/day","82","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1965","1965","kcal/capita/day","83","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1966","1966","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1967","1967","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1968","1968","kcal/capita/day","79","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1969","1969","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1970","1970","kcal/capita/day","82","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1971","1971","kcal/capita/day","83","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1972","1972","kcal/capita/day","85","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1973","1973","kcal/capita/day","86","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1974","1974","kcal/capita/day","87","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1975","1975","kcal/capita/day","88","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1976","1976","kcal/capita/day","89","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1977","1977","kcal/capita/day","89","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1978","1978","kcal/capita/day","89","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1979","1979","kcal/capita/day","88","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1980","1980","kcal/capita/day","87","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1981","1981","kcal/capita/day","86","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1982","1982","kcal/capita/day","84","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1983","1983","kcal/capita/day","83","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1984","1984","kcal/capita/day","82","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1985","1985","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1986","1986","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1987","1987","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1988","1988","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1989","1989","kcal/capita/day","82","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1990","1990","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1991","1991","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1992","1992","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1993","1993","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1994","1994","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1995","1995","kcal/capita/day","80","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1996","1996","kcal/capita/day","81","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1997","1997","kcal/capita/day","83","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1998","1998","kcal/capita/day","84","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1999","1999","kcal/capita/day","78","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2000","2000","kcal/capita/day","83","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2001","2001","kcal/capita/day","83","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2002","2002","kcal/capita/day","78","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2003","2003","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2004","2004","kcal/capita/day","76","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2005","2005","kcal/capita/day","73","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2006","2006","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2007","2007","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2008","2008","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2009","2009","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2010","2010","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2011","2011","kcal/capita/day","73","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2012","2012","kcal/capita/day","74","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","37","Central African Republic","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","2013","2013","kcal/capita/day","72","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","39","Chad","664","Food supply (kcal/capita/day)","2919","Fruits - Excluding Wine","1961","1961","kcal/capita/day","46","Fc","Calculated data"
