Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1974","1974","kcal/capita/day","1273","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1975","1975","kcal/capita/day","1295","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1976","1976","kcal/capita/day","1233","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1977","1977","kcal/capita/day","1145","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1978","1978","kcal/capita/day","1125","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1979","1979","kcal/capita/day","1106","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1980","1980","kcal/capita/day","1109","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1981","1981","kcal/capita/day","1110","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1982","1982","kcal/capita/day","1096","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1983","1983","kcal/capita/day","1091","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1984","1984","kcal/capita/day","1136","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1985","1985","kcal/capita/day","1125","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1986","1986","kcal/capita/day","1145","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1987","1987","kcal/capita/day","1156","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1988","1988","kcal/capita/day","1071","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1989","1989","kcal/capita/day","1058","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1990","1990","kcal/capita/day","1027","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1991","1991","kcal/capita/day","1047","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1992","1992","kcal/capita/day","992","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1993","1993","kcal/capita/day","1039","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1994","1994","kcal/capita/day","963","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1995","1995","kcal/capita/day","995","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1996","1996","kcal/capita/day","983","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1997","1997","kcal/capita/day","964","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1998","1998","kcal/capita/day","903","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1999","1999","kcal/capita/day","894","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2000","2000","kcal/capita/day","888","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2001","2001","kcal/capita/day","875","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2002","2002","kcal/capita/day","921","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2003","2003","kcal/capita/day","933","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2004","2004","kcal/capita/day","930","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2005","2005","kcal/capita/day","943","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2006","2006","kcal/capita/day","934","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2007","2007","kcal/capita/day","963","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2008","2008","kcal/capita/day","933","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2009","2009","kcal/capita/day","932","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2010","2010","kcal/capita/day","949","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2011","2011","kcal/capita/day","955","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2012","2012","kcal/capita/day","897","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","96","China, Hong Kong SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2013","2013","kcal/capita/day","904","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1961","1961","kcal/capita/day","1656","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1962","1962","kcal/capita/day","1565","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1963","1963","kcal/capita/day","1489","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1964","1964","kcal/capita/day","1422","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1965","1965","kcal/capita/day","1296","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1966","1966","kcal/capita/day","1157","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1967","1967","kcal/capita/day","1175","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1968","1968","kcal/capita/day","1066","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1969","1969","kcal/capita/day","1067","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1970","1970","kcal/capita/day","1072","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1971","1971","kcal/capita/day","1028","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1972","1972","kcal/capita/day","1037","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1973","1973","kcal/capita/day","1037","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1974","1974","kcal/capita/day","1093","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1975","1975","kcal/capita/day","1142","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1976","1976","kcal/capita/day","1088","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1977","1977","kcal/capita/day","1172","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1978","1978","kcal/capita/day","1204","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1979","1979","kcal/capita/day","1150","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1980","1980","kcal/capita/day","1231","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1981","1981","kcal/capita/day","1289","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1982","1982","kcal/capita/day","1262","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1983","1983","kcal/capita/day","1243","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1984","1984","kcal/capita/day","1134","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1985","1985","kcal/capita/day","1120","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1986","1986","kcal/capita/day","1086","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1987","1987","kcal/capita/day","1084","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1988","1988","kcal/capita/day","1033","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1989","1989","kcal/capita/day","1057","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1990","1990","kcal/capita/day","1030","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1991","1991","kcal/capita/day","947","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1992","1992","kcal/capita/day","949","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1993","1993","kcal/capita/day","954","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1994","1994","kcal/capita/day","806","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1995","1995","kcal/capita/day","806","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1996","1996","kcal/capita/day","881","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1997","1997","kcal/capita/day","851","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1998","1998","kcal/capita/day","886","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1999","1999","kcal/capita/day","928","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2000","2000","kcal/capita/day","888","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2001","2001","kcal/capita/day","883","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2002","2002","kcal/capita/day","895","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2003","2003","kcal/capita/day","899","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2004","2004","kcal/capita/day","917","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2005","2005","kcal/capita/day","934","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2006","2006","kcal/capita/day","916","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2007","2007","kcal/capita/day","829","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2008","2008","kcal/capita/day","819","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2009","2009","kcal/capita/day","872","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2010","2010","kcal/capita/day","864","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2011","2011","kcal/capita/day","868","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2012","2012","kcal/capita/day","872","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","128","China, Macao SAR","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2013","2013","kcal/capita/day","872","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1961","1961","kcal/capita/day","800","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1962","1962","kcal/capita/day","884","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1963","1963","kcal/capita/day","981","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1964","1964","kcal/capita/day","1062","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1965","1965","kcal/capita/day","1134","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1966","1966","kcal/capita/day","1173","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1967","1967","kcal/capita/day","1149","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1968","1968","kcal/capita/day","1121","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1969","1969","kcal/capita/day","1089","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1970","1970","kcal/capita/day","1189","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1971","1971","kcal/capita/day","1205","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1972","1972","kcal/capita/day","1202","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1973","1973","kcal/capita/day","1223","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1974","1974","kcal/capita/day","1239","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1975","1975","kcal/capita/day","1264","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1976","1976","kcal/capita/day","1269","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1977","1977","kcal/capita/day","1279","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1978","1978","kcal/capita/day","1391","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1979","1979","kcal/capita/day","1419","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1980","1980","kcal/capita/day","1445","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1981","1981","kcal/capita/day","1475","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1982","1982","kcal/capita/day","1600","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1983","1983","kcal/capita/day","1666","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1984","1984","kcal/capita/day","1678","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1985","1985","kcal/capita/day","1667","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1986","1986","kcal/capita/day","1650","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1987","1987","kcal/capita/day","1621","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1988","1988","kcal/capita/day","1585","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1989","1989","kcal/capita/day","1576","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1990","1990","kcal/capita/day","1621","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1991","1991","kcal/capita/day","1531","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1992","1992","kcal/capita/day","1543","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1993","1993","kcal/capita/day","1567","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1994","1994","kcal/capita/day","1571","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1995","1995","kcal/capita/day","1586","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1996","1996","kcal/capita/day","1593","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1997","1997","kcal/capita/day","1579","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1998","1998","kcal/capita/day","1581","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1999","1999","kcal/capita/day","1565","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2000","2000","kcal/capita/day","1545","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2001","2001","kcal/capita/day","1526","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2002","2002","kcal/capita/day","1511","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2003","2003","kcal/capita/day","1483","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2004","2004","kcal/capita/day","1473","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2005","2005","kcal/capita/day","1458","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2006","2006","kcal/capita/day","1451","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2007","2007","kcal/capita/day","1433","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2008","2008","kcal/capita/day","1443","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2009","2009","kcal/capita/day","1423","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2010","2010","kcal/capita/day","1433","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","41","China, mainland","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2011","2011","kcal/capita/day","1452","Fc","Calculated data"
