measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
29,Summary exposure value,80,France,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2004,35.6546818210359,38.8636717926406,32.36941647334881
29,Summary exposure value,80,France,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2004,26.178764880031196,29.621643939240993,22.957493476198803
29,Summary exposure value,80,France,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2004,30.672719031540996,33.177996174858805,28.072057438398502
29,Summary exposure value,374,Niue,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1996,30.287406027853496,34.38188221942921,26.225309483395996
29,Summary exposure value,374,Niue,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1996,26.393925230437198,31.309773117154805,22.0233259385481
29,Summary exposure value,374,Niue,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1996,28.3010926053787,31.6404270588097,25.1167553953131
29,Summary exposure value,385,Puerto Rico,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1996,28.0678267871827,33.7744108277546,23.050391094043
29,Summary exposure value,385,Puerto Rico,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1996,25.3716817455241,32.6376035707521,19.3249269986035
29,Summary exposure value,385,Puerto Rico,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1996,26.6264753786395,31.628245246968202,22.575499336118
29,Summary exposure value,41,Uzbekistan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2000,20.0025244234289,23.4539454021901,17.0289754289416
29,Summary exposure value,41,Uzbekistan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2000,18.1909556162397,21.560312079286703,14.9457614084364
29,Summary exposure value,41,Uzbekistan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2000,19.06742041217,21.791937789270698,16.5055071012025
29,Summary exposure value,66,Brunei Darussalam,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,24.399507158291698,29.636692219146898,19.9368236870899
29,Summary exposure value,66,Brunei Darussalam,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,16.354525861810302,20.8983663698523,12.134312977937899
29,Summary exposure value,66,Brunei Darussalam,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,20.469973642549498,24.093946566415,17.147274010855302
29,Summary exposure value,111,Dominican Republic,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1996,19.6527234449975,24.138162032728896,15.892676292640697
29,Summary exposure value,111,Dominican Republic,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1996,18.6890506327316,24.7625591844761,13.5505377299727
29,Summary exposure value,111,Dominican Republic,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1996,19.1543617539966,23.142519366213797,15.5820388459782
29,Summary exposure value,59,Latvia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,44.1763847997731,51.3350048804188,37.384952734669604
29,Summary exposure value,59,Latvia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,47.952836183742704,57.509670084915996,39.796128130480604
29,Summary exposure value,59,Latvia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,46.304373064869296,51.954806372525695,40.6135364302394
29,Summary exposure value,374,Niue,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,33.5328889950354,37.01812188972,30.2232352435049
29,Summary exposure value,374,Niue,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,29.808172278550398,33.704223483814395,25.8967049165635
29,Summary exposure value,374,Niue,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,31.655084860084802,34.5321251000958,28.9432629190365
29,Summary exposure value,385,Puerto Rico,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,29.909940911446803,35.693117206323706,24.6532763317982
29,Summary exposure value,385,Puerto Rico,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,26.648950017734403,33.5823530022347,20.301850204674
29,Summary exposure value,385,Puerto Rico,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,28.164126879745005,32.8917832295951,24.011740735468997
29,Summary exposure value,34,Azerbaijan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,27.823743028856203,31.811229979113598,24.078085310332998
29,Summary exposure value,34,Azerbaijan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,22.7266109067657,27.545362320860306,18.000433000679102
29,Summary exposure value,34,Azerbaijan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,25.1323604849511,28.434272100676,21.9061181095779
29,Summary exposure value,23,Kiribati,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,18.0426765877516,21.638368518726004,14.781165702266799
29,Summary exposure value,23,Kiribati,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,10.1810167246176,12.964576872877199,7.51180282151038
29,Summary exposure value,23,Kiribati,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,13.8882465169393,16.2869988031264,11.522859403719398
29,Summary exposure value,196,South Africa,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,33.86342925658111,37.205694094319796,30.783863975468
29,Summary exposure value,196,South Africa,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,32.250229953938295,35.2006079714415,29.2696732340754
29,Summary exposure value,196,South Africa,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,32.99314655324619,35.34391527458111,30.623963224599105
29,Summary exposure value,82,Greece,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1999,28.9279553400216,31.5496147950817,26.188083594886802
29,Summary exposure value,82,Greece,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1999,31.684228718234998,34.56730299935901,28.922901549207698
29,Summary exposure value,82,Greece,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1999,30.343836796664302,32.5598011074331,28.187993379549102
29,Summary exposure value,189,United Republic of Tanzania,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1993,19.708204862404198,22.9815555404882,16.5692451495368
29,Summary exposure value,189,United Republic of Tanzania,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1993,18.752996447483604,21.6944344884699,15.9239292867142
29,Summary exposure value,189,United Republic of Tanzania,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1993,19.206240211239496,21.653081443082804,16.774544719796
29,Summary exposure value,144,Jordan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1992,18.7441035418227,23.2535854853224,14.9003436789919
29,Summary exposure value,144,Jordan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1992,20.205710714589202,26.939909065957202,14.5066150802686
29,Summary exposure value,144,Jordan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1992,19.433354257371498,23.2476636594847,16.012358149418603
29,Summary exposure value,146,Lebanon,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1999,31.064377112374604,34.33107498467199,28.039457201102003
29,Summary exposure value,146,Lebanon,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1999,20.361389420047,23.3549269603918,17.495986975460298
29,Summary exposure value,146,Lebanon,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1999,25.5228415843537,27.982950840836203,23.1484100710807
29,Summary exposure value,149,Palestine,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1999,15.330583075929402,17.394611873620903,13.5158810033721
29,Summary exposure value,149,Palestine,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1999,14.665462133696899,16.5342043085963,12.873565930056898
29,Summary exposure value,149,Palestine,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1999,14.998142848114002,16.7221473809944,13.3851147765223
29,Summary exposure value,105,Antigua and Barbuda,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2004,24.3782093922773,29.5232664433412,19.436004268200897
29,Summary exposure value,105,Antigua and Barbuda,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2004,20.269290953607197,26.860280123749696,14.570559351602
29,Summary exposure value,105,Antigua and Barbuda,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2004,22.1425621438167,26.4970900501641,18.2909198317399
29,Summary exposure value,51,Poland,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1992,34.1658617643415,37.6171551520034,30.669203145366996
29,Summary exposure value,51,Poland,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1992,36.692470244495205,40.8074147673681,32.8226703799047
29,Summary exposure value,51,Poland,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1992,35.5034740822191,38.441969267564296,32.67545875087931
29,Summary exposure value,156,United Arab Emirates,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2003,17.371862052667403,20.0798762127741,15.088473280478102
29,Summary exposure value,156,United Arab Emirates,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2003,12.042418798949901,13.979930260433099,10.493708793992099
29,Summary exposure value,156,United Arab Emirates,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2003,16.078848113860598,18.3213153352748,14.1686319265928
29,Summary exposure value,61,Republic of Moldova,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1995,36.0613225234081,41.4106455520355,30.656273148002803
29,Summary exposure value,61,Republic of Moldova,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1995,41.1390530703662,48.184056498008104,34.8771527963058
29,Summary exposure value,61,Republic of Moldova,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1995,38.821140241136995,43.82338953883529,34.517641677723304
29,Summary exposure value,53,Serbia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2003,44.5930003603854,46.8688109687505,42.2288947251047
29,Summary exposure value,53,Serbia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2003,43.6373654959329,46.8980594046096,40.602552242663705
29,Summary exposure value,53,Serbia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2003,44.09837267250471,46.249672081839,41.9667598566053
29,Summary exposure value,107,Barbados,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,25.770721297746803,28.092832321309803,23.4060982612694
29,Summary exposure value,107,Barbados,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,24.1939843402862,26.754884488807296,21.910924433102103
29,Summary exposure value,107,Barbados,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,24.929246983138103,26.9269272756421,23.011803529669102
29,Summary exposure value,110,Dominica,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,29.116486655616196,32.7404155367846,25.708149341875604
29,Summary exposure value,110,Dominica,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,21.9108423306868,26.3567551308351,17.808238363431602
29,Summary exposure value,110,Dominica,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,25.4970186292591,28.491412797064903,22.492897055394696
29,Summary exposure value,112,Grenada,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,21.3527914009282,26.095291757924997,17.187156571977102
29,Summary exposure value,112,Grenada,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,20.6137011334157,26.547893368921898,15.347040596998498
29,Summary exposure value,112,Grenada,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,20.977646980764803,25.1289631026983,17.2649518907008
29,Summary exposure value,115,Jamaica,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,20.2693309737863,22.7398124891183,17.602062048641002
29,Summary exposure value,115,Jamaica,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,21.887201317885197,24.762627671200196,19.025696076687897
29,Summary exposure value,115,Jamaica,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,21.106619899122002,23.3706841828429,18.8301647376585
29,Summary exposure value,122,Ecuador,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,11.965452203335401,14.342760684362302,9.80189241034633
29,Summary exposure value,122,Ecuador,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,9.77172519758933,12.1767418665134,7.743561659016331
29,Summary exposure value,122,Ecuador,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,10.8444913224013,12.694449215708001,9.10422840661535
29,Summary exposure value,60,Lithuania,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2003,49.6596696194111,53.3856063042084,45.82009337337439
29,Summary exposure value,60,Lithuania,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2003,46.0665276838236,51.357726730870404,40.83944676676439
29,Summary exposure value,60,Lithuania,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2003,47.66351048717801,51.311684504408795,44.109379557193606
29,Summary exposure value,349,Greenland,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1998,17.7522610001874,22.1108567028596,13.988185429813699
29,Summary exposure value,349,Greenland,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1998,15.9879611457323,21.458170221747,11.293874314062197
29,Summary exposure value,349,Greenland,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1998,16.957985688031698,20.5595945347647,13.775967884502998
29,Summary exposure value,126,Costa Rica,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2000,35.9033787952715,42.03410036708429,30.247492243308503
29,Summary exposure value,126,Costa Rica,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2000,35.9033787952715,42.03410036708429,30.247492243308503
29,Summary exposure value,126,Costa Rica,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2000,36.032487056576095,42.1337719728948,30.4078745025169
29,Summary exposure value,175,Burundi,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2003,21.8989405703929,27.07676039473513,17.15426478484922
29,Summary exposure value,175,Burundi,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2003,21.693141357261872,28.751394918789096,15.682403181680952
29,Summary exposure value,175,Burundi,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2003,21.794073084622188,26.40461794708213,17.724222671128285
29,Summary exposure value,178,Eritrea,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2003,15.009178064969364,18.09907780362957,12.309505321032036
29,Summary exposure value,178,Eritrea,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2003,12.919790551246265,16.10141423923842,9.885643901877057
29,Summary exposure value,178,Eritrea,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2003,13.930440372606103,16.487164582824896,11.565914336740676
29,Summary exposure value,83,Iceland,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2004,27.671379352157498,32.37349962412435,23.28205881418205
29,Summary exposure value,83,Iceland,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2004,24.71274629666391,30.23565582501993,19.672555734363964
29,Summary exposure value,83,Iceland,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2004,26.17879085740831,29.94256276889617,22.39942981262131
29,Summary exposure value,40,Turkmenistan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2004,30.01944867990045,37.06198535186176,24.362531171284417
29,Summary exposure value,40,Turkmenistan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2004,27.47558143783832,35.82751655558399,20.729409746411605
29,Summary exposure value,40,Turkmenistan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2004,28.709908536105537,33.88543803328255,23.800915989472653
29,Summary exposure value,91,Portugal,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,32.5783851573552,35.498556411050394,29.8742784700062
29,Summary exposure value,91,Portugal,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,26.270130593708608,28.592423241188804,24.0785309307165
29,Summary exposure value,91,Portugal,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,29.2482921279453,31.276270249371503,27.224651109624197
29,Summary exposure value,109,Cuba,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1998,19.077008164504996,21.6889637959385,16.5932296612051
29,Summary exposure value,109,Cuba,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1998,15.459146125631303,18.2067388400315,12.988612510165702
29,Summary exposure value,109,Cuba,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1998,17.2507626160666,19.4043011562948,15.315264832735501
29,Summary exposure value,129,Honduras,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2000,22.3791544001125,25.893681739572198,19.2027725135002
29,Summary exposure value,129,Honduras,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2000,22.3791544001125,25.893681739572198,19.2027725135002
29,Summary exposure value,129,Honduras,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2000,22.2294202857936,25.730346655729804,19.040627452379898
29,Summary exposure value,27,Samoa,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1998,21.888675189973238,25.43747297462589,18.407916502707888
29,Summary exposure value,27,Samoa,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1998,16.948572969083585,20.565314273048102,13.911285367534795
29,Summary exposure value,27,Samoa,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1998,19.486854797293564,22.40597473370931,16.93185374370237
29,Summary exposure value,30,Vanuatu,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1998,30.133075092529644,33.039116777899004,27.48469786670412
29,Summary exposure value,30,Vanuatu,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1998,26.417013302086033,29.541136112934986,23.55611070764147
29,Summary exposure value,30,Vanuatu,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1998,28.313286722365373,30.55631696549269,26.044578234661426
29,Summary exposure value,416,Tuvalu,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,20.760682959925397,25.464336734449105,16.3158780099421
29,Summary exposure value,416,Tuvalu,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,19.115249545778603,25.288587553179802,14.000516660287499
29,Summary exposure value,416,Tuvalu,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,19.877784437145298,24.1912118815487,16.0965531624191
29,Summary exposure value,119,Trinidad and Tobago,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,30.5001249674416,33.195294356919504,27.654725448875894
29,Summary exposure value,119,Trinidad and Tobago,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,30.5001249674416,33.195294356919504,27.654725448875894
29,Summary exposure value,119,Trinidad and Tobago,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,30.9920380498786,33.7307308539584,28.1492459237483
29,Summary exposure value,196,South Africa,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1993,35.3326738248145,41.3481492317234,29.989515367165005
29,Summary exposure value,196,South Africa,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1993,32.952390546481304,39.2742775623946,27.184643162987804
29,Summary exposure value,196,South Africa,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1993,34.0663394000907,38.158113033162806,29.845724553188003
29,Summary exposure value,214,Nigeria,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,28.451627268182474,30.806303601529,26.373565571458613
29,Summary exposure value,214,Nigeria,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,27.762119208145165,30.30892803362854,25.42128530305093
29,Summary exposure value,214,Nigeria,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,28.119696446173965,30.118749361223728,26.23115364316896
29,Summary exposure value,92,Spain,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1999,33.5410329236,34.9636362990995,31.974720002356605
29,Summary exposure value,92,Spain,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1999,27.134609833184697,28.836531374222602,25.4827725026266
29,Summary exposure value,92,Spain,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1999,30.2056311810207,31.561576785996998,28.8143328018755
29,Summary exposure value,145,Kuwait,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1998,18.4731011600018,21.0548880053303,16.0412196881954
29,Summary exposure value,145,Kuwait,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1998,16.829313630998197,19.824416426494896,14.3225016296174
29,Summary exposure value,145,Kuwait,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1998,17.8923511931035,20.2650143641085,15.733123291587999
29,Summary exposure value,413,Tokelau,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1995,19.1550895617418,23.7734206652409,15.037638637492098
29,Summary exposure value,413,Tokelau,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1995,17.0496277945142,22.662407584865196,12.348245352456502
29,Summary exposure value,413,Tokelau,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1995,18.0421133197298,21.7651908821826,14.550213004690601
29,Summary exposure value,198,Zimbabwe,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1994,19.362607795057198,22.197632539580496,16.738300430912197
29,Summary exposure value,198,Zimbabwe,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1994,26.6266764496557,30.5532130094417,22.982017166240702
29,Summary exposure value,198,Zimbabwe,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1994,23.1620110146185,25.8200254332655,20.527169799483605
29,Summary exposure value,36,Kazakhstan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1992,40.1010773864381,48.24826045682949,33.1533871924294
29,Summary exposure value,36,Kazakhstan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1992,45.8474534788312,56.27546866869809,36.59204314626061
29,Summary exposure value,36,Kazakhstan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1992,43.192153760687304,49.7851011497147,36.9916232035793
29,Summary exposure value,19,Timor-Leste,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1993,29.31679913143833,36.55423334693903,23.158685424723778
29,Summary exposure value,19,Timor-Leste,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1993,22.14085503587853,30.23546532831518,15.716832618747063
29,Summary exposure value,19,Timor-Leste,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1993,25.78369347964064,31.318254546736018,21.242693981894067
29,Summary exposure value,40,Turkmenistan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1991,29.61795774489273,37.30351826202018,22.74789163619968
29,Summary exposure value,40,Turkmenistan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1991,28.367443419037457,38.13567532968805,20.528333119623387
29,Summary exposure value,40,Turkmenistan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1991,28.9616745373728,35.24016954815105,23.697183025837585
29,Summary exposure value,320,Cook Islands,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1992,19.044549839229504,24.201163711152397,14.502475195485701
29,Summary exposure value,320,Cook Islands,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1992,15.362200500878002,22.128370547388197,10.4310029823273
29,Summary exposure value,320,Cook Islands,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1992,17.2761980923386,21.607077896582602,13.589418056894399
29,Summary exposure value,62,Russian Federation,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,36.32979392748267,38.36457125672311,34.447494877978144
29,Summary exposure value,62,Russian Federation,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,42.43447121270999,44.261587872898346,40.6723758419194
29,Summary exposure value,62,Russian Federation,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,39.71516655859503,41.42971497518135,38.01251249355007
29,Summary exposure value,413,Tokelau,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2004,23.509743794642297,28.789177273100396,18.8158496603006
29,Summary exposure value,413,Tokelau,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2004,21.732549928213,28.276506587977003,16.2126214026275
29,Summary exposure value,413,Tokelau,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2004,22.569491067597898,26.749915528855606,18.533401252127803
29,Summary exposure value,44,Bosnia and Herzegovina,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2000,33.385093447226296,38.58620610249061,28.654708798947297
29,Summary exposure value,44,Bosnia and Herzegovina,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2000,33.385093447226296,38.58620610249061,28.654708798947297
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2000,34.436707589913695,39.7323422219705,29.6627160597966
29,Summary exposure value,305,Bermuda,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1996,22.900646458344298,27.7157417065177,18.986373675149302
29,Summary exposure value,305,Bermuda,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1996,17.9161453779367,22.6589928301217,13.7924549646666
29,Summary exposure value,305,Bermuda,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1996,20.2853244076816,23.701202628749602,17.244698051892
29,Summary exposure value,79,Finland,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1991,53.21552802926111,55.541744690378295,50.9094413327474
29,Summary exposure value,79,Finland,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1991,51.866512690168996,53.897199785066995,49.3342613994361
29,Summary exposure value,79,Finland,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1991,52.50503154076429,54.2292153567988,50.541615143194896
29,Summary exposure value,148,Morocco,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1997,29.734983465167197,34.679071383652,25.436439729398803
29,Summary exposure value,148,Morocco,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1997,39.196064413532206,46.17450731891451,32.6572673784534
29,Summary exposure value,148,Morocco,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1997,34.564411528278804,38.97091797810429,30.470705545945503
29,Summary exposure value,151,Qatar,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1997,18.531540252720497,21.703707606220803,15.606847575032099
29,Summary exposure value,151,Qatar,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1997,12.484990398503697,15.86566751496,9.69315331255409
29,Summary exposure value,151,Qatar,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1997,16.903498778117097,19.448944883605897,14.439236376797401
29,Summary exposure value,161,Bangladesh,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1990,13.8968646766805,18.1122252792619,10.331808694865801
29,Summary exposure value,161,Bangladesh,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1990,14.5369514290185,20.4728633778174,10.277599480997
29,Summary exposure value,161,Bangladesh,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1990,14.1976279451408,17.657382365902798,11.1901308491475
29,Summary exposure value,69,Singapore,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,13.6883090395482,15.450675181701301,12.0484885016625
29,Summary exposure value,69,Singapore,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,9.8467710877195,11.0193409850766,8.78881122938089
29,Summary exposure value,69,Singapore,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,11.798816311757001,13.029449635965202,10.613527483583802
29,Summary exposure value,126,Costa Rica,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,36.4045903600987,42.6991315186942,30.758545846919
29,Summary exposure value,126,Costa Rica,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,36.4045903600987,42.6991315186942,30.758545846919
29,Summary exposure value,126,Costa Rica,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2001,36.5408486655286,42.802826142154,30.913561282790003
29,Summary exposure value,129,Honduras,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2001,22.4954170055601,26.090557519957603,19.2887348085879
29,Summary exposure value,129,Honduras,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2001,22.4954170055601,26.090557519957603,19.2887348085879
